Serial,Type,Datetime,Data,Outlier_Flag
01749,real_time_data,2022-01-01 05:20:00,"{""datetime"": ""2022-01-01 05:20:00"", ""laeq"": 50.48, ""lafmax"": 50.95, ""la10"": 50.67, ""la90"": 50.26, ""la95"": 50.2, ""lceq"": 55.11, ""lcfmax"": 55.69, ""lc10"": 55.45, ""lc90"": 54.75, ""lc95"": 54.73}",No
01749,real_time_data,2022-01-01 05:25:00,"{""datetime"": ""2022-01-01 05:25:00"", ""laeq"": 51.12, ""lafmax"": 51.72, ""la10"": 51.43, ""la90"": 50.67, ""la95"": 50.59, ""lceq"": 56.17, ""lcfmax"": 56.78, ""lc10"": 56.55, ""lc90"": 55.68, ""lc95"": 55.6}",No
01749,real_time_data,2022-01-01 05:30:00,"{""datetime"": ""2022-01-01 05:30:00"", ""laeq"": 50.49, ""lafmax"": 51.47, ""la10"": 51.15, ""la90"": 49.87, ""la95"": 49.71, ""lceq"": 54.62, ""lcfmax"": 56.21, ""lc10"": 55.8, ""lc90"": 53.54, ""lc95"": 53.42}",No
01749,real_time_data,2022-01-01 05:35:00,"{""datetime"": ""2022-01-01 05:35:00"", ""laeq"": 49.88, ""lafmax"": 50.33, ""la10"": 50.09, ""la90"": 49.54, ""la95"": 49.43, ""lceq"": 53.39, ""lcfmax"": 53.86, ""lc10"": 53.65, ""lc90"": 52.89, ""lc95"": 52.83}",No
01749,real_time_data,2022-01-01 05:40:00,"{""datetime"": ""2022-01-01 05:40:00"", ""laeq"": 49.19, ""lafmax"": 49.92, ""la10"": 49.62, ""la90"": 48.91, ""la95"": 48.87, ""lceq"": 52.42, ""lcfmax"": 53.17, ""lc10"": 52.95, ""lc90"": 52.21, ""lc95"": 52.13}",No
01749,real_time_data,2022-01-01 05:45:00,"{""datetime"": ""2022-01-01 05:45:00"", ""laeq"": 48.18, ""lafmax"": 49.92, ""la10"": 49.55, ""la90"": 46.53, ""la95"": 46.45, ""lceq"": 51.27, ""lcfmax"": 53.09, ""lc10"": 52.77, ""lc90"": 49.46, ""lc95"": 49.41}",No
01749,real_time_data,2022-01-01 05:50:00,"{""datetime"": ""2022-01-01 05:50:00"", ""laeq"": 47.24, ""lafmax"": 47.72, ""la10"": 47.43, ""la90"": 47.01, ""la95"": 46.93, ""lceq"": 50.47, ""lcfmax"": 50.95, ""lc10"": 50.76, ""lc90"": 50.18, ""lc95"": 50.07}",No
01749,real_time_data,2022-01-01 05:55:00,"{""datetime"": ""2022-01-01 05:55:00"", ""laeq"": 47.13, ""lafmax"": 47.72, ""la10"": 47.4, ""la90"": 46.82, ""la95"": 46.76, ""lceq"": 50.74, ""lcfmax"": 51.11, ""lc10"": 50.91, ""lc90"": 50.49, ""lc95"": 50.38}",No
01749,real_time_data,2022-01-01 06:00:00,"{""datetime"": ""2022-01-01 06:00:00"", ""laeq"": 47.48, ""lafmax"": 47.87, ""la10"": 47.72, ""la90"": 47.16, ""la95"": 47.1, ""lceq"": 51.12, ""lcfmax"": 51.52, ""lc10"": 51.4, ""lc90"": 50.78, ""lc95"": 50.74}",No
01749,real_time_data,2022-01-01 06:05:00,"{""datetime"": ""2022-01-01 06:05:00"", ""laeq"": 47.69, ""lafmax"": 48.03, ""la10"": 47.8, ""la90"": 47.55, ""la95"": 47.49, ""lceq"": 51.54, ""lcfmax"": 51.87, ""lc10"": 51.69, ""lc90"": 51.42, ""lc95"": 51.33}",No
01749,real_time_data,2022-01-01 06:10:00,"{""datetime"": ""2022-01-01 06:10:00"", ""laeq"": 47.42, ""lafmax"": 48.03, ""la10"": 47.7, ""la90"": 47.05, ""la95"": 46.98, ""lceq"": 51.62, ""lcfmax"": 52.06, ""lc10"": 51.82, ""lc90"": 51.32, ""lc95"": 51.28}",No
01749,real_time_data,2022-01-01 06:15:00,"{""datetime"": ""2022-01-01 06:15:00"", ""laeq"": 47.91, ""lafmax"": 48.4, ""la10"": 48.18, ""la90"": 47.48, ""la95"": 47.42, ""lceq"": 52.4, ""lcfmax"": 53.09, ""lc10"": 52.84, ""lc90"": 51.9, ""lc95"": 51.85}",No
01749,real_time_data,2022-01-01 06:20:00,"{""datetime"": ""2022-01-01 06:20:00"", ""laeq"": 48.37, ""lafmax"": 48.96, ""la10"": 48.7, ""la90"": 48.16, ""la95"": 48.07, ""lceq"": 53.33, ""lcfmax"": 53.89, ""lc10"": 53.72, ""lc90"": 53.03, ""lc95"": 52.96}",No
01749,real_time_data,2022-01-01 06:25:00,"{""datetime"": ""2022-01-01 06:25:00"", ""laeq"": 49.14, ""lafmax"": 50.1, ""la10"": 49.42, ""la90"": 48.79, ""la95"": 48.74, ""lceq"": 54.44, ""lcfmax"": 55.24, ""lc10"": 54.95, ""lc90"": 53.9, ""lc95"": 53.83}",No
01749,real_time_data,2022-01-01 06:30:00,"{""datetime"": ""2022-01-01 06:30:00"", ""laeq"": 50.03, ""lafmax"": 50.56, ""la10"": 50.25, ""la90"": 49.78, ""la95"": 49.74, ""lceq"": 55.85, ""lcfmax"": 56.7, ""lc10"": 56.34, ""lc90"": 55.28, ""lc95"": 55.2}",No
01749,real_time_data,2022-01-01 06:35:00,"{""datetime"": ""2022-01-01 06:35:00"", ""laeq"": 51.35, ""lafmax"": 52.16, ""la10"": 51.86, ""la90"": 50.45, ""la95"": 50.3, ""lceq"": 57.88, ""lcfmax"": 58.98, ""lc10"": 58.74, ""lc90"": 56.76, ""lc95"": 56.58}",No
01749,real_time_data,2022-01-01 06:40:00,"{""datetime"": ""2022-01-01 06:40:00"", ""laeq"": 52.62, ""lafmax"": 53.58, ""la10"": 53.09, ""la90"": 52.04, ""la95"": 51.98, ""lceq"": 59.8, ""lcfmax"": 60.79, ""lc10"": 60.45, ""lc90"": 59.08, ""lc95"": 58.95}",No
01749,real_time_data,2022-01-01 06:45:00,"{""datetime"": ""2022-01-01 06:45:00"", ""laeq"": 53.86, ""lafmax"": 54.56, ""la10"": 54.29, ""la90"": 53.38, ""la95"": 53.35, ""lceq"": 61.41, ""lcfmax"": 62.21, ""lc10"": 61.98, ""lc90"": 60.79, ""lc95"": 60.72}",No
01749,real_time_data,2022-01-01 06:50:00,"{""datetime"": ""2022-01-01 06:50:00"", ""laeq"": 54.14, ""lafmax"": 54.63, ""la10"": 54.38, ""la90"": 53.88, ""la95"": 53.76, ""lceq"": 62.56, ""lcfmax"": 63.18, ""lc10"": 62.91, ""lc90"": 62.01, ""lc95"": 61.85}",No
01749,real_time_data,2022-01-01 06:55:00,"{""datetime"": ""2022-01-01 06:55:00"", ""laeq"": 54.64, ""lafmax"": 55.15, ""la10"": 54.83, ""la90"": 54.42, ""la95"": 54.34, ""lceq"": 63.56, ""lcfmax"": 64.15, ""lc10"": 63.94, ""lc90"": 63.17, ""lc95"": 63.14}",No
01749,real_time_data,2022-01-01 07:00:00,"{""datetime"": ""2022-01-01 07:00:00"", ""laeq"": 54.85, ""lafmax"": 55.24, ""la10"": 54.99, ""la90"": 54.68, ""la95"": 54.65, ""lceq"": 64.29, ""lcfmax"": 64.71, ""lc10"": 64.48, ""lc90"": 64.07, ""lc95"": 64.05}",No
01749,real_time_data,2022-01-01 07:05:00,"{""datetime"": ""2022-01-01 07:05:00"", ""laeq"": 55.2, ""lafmax"": 56, ""la10"": 55.41, ""la90"": 54.88, ""la95"": 54.73, ""lceq"": 64.81, ""lcfmax"": 65.24, ""lc10"": 65.09, ""lc90"": 64.33, ""lc95"": 64.07}",No
01749,real_time_data,2022-01-01 07:10:00,"{""datetime"": ""2022-01-01 07:10:00"", ""laeq"": 55.56, ""lafmax"": 56.06, ""la10"": 55.74, ""la90"": 55.28, ""la95"": 55.21, ""lceq"": 65.29, ""lcfmax"": 65.61, ""lc10"": 65.41, ""lc90"": 65.1, ""lc95"": 65.07}",No
01749,real_time_data,2022-01-01 07:15:00,"{""datetime"": ""2022-01-01 07:15:00"", ""laeq"": 55.61, ""lafmax"": 56.15, ""la10"": 55.82, ""la90"": 55.28, ""la95"": 55.22, ""lceq"": 65.37, ""lcfmax"": 65.66, ""lc10"": 65.53, ""lc90"": 64.87, ""lc95"": 64.68}",No
01749,real_time_data,2022-01-01 07:20:00,"{""datetime"": ""2022-01-01 07:20:00"", ""laeq"": 55.81, ""lafmax"": 56.18, ""la10"": 56.01, ""la90"": 55.59, ""la95"": 55.55, ""lceq"": 65.6, ""lcfmax"": 65.78, ""lc10"": 65.68, ""lc90"": 65.53, ""lc95"": 65.51}",No
01749,real_time_data,2022-01-01 07:25:00,"{""datetime"": ""2022-01-01 07:25:00"", ""laeq"": 55.79, ""lafmax"": 56.3, ""la10"": 56.05, ""la90"": 55.57, ""la95"": 55.51, ""lceq"": 65.71, ""lcfmax"": 65.87, ""lc10"": 65.73, ""lc90"": 65.66, ""lc95"": 65.64}",No
01749,real_time_data,2022-01-01 07:30:00,"{""datetime"": ""2022-01-01 07:30:00"", ""laeq"": 55.73, ""lafmax"": 56.09, ""la10"": 55.86, ""la90"": 55.6, ""la95"": 55.55, ""lceq"": 65.75, ""lcfmax"": 65.9, ""lc10"": 65.79, ""lc90"": 65.69, ""lc95"": 65.67}",No
01749,real_time_data,2022-01-01 07:35:00,"{""datetime"": ""2022-01-01 07:35:00"", ""laeq"": 55.43, ""lafmax"": 55.91, ""la10"": 55.63, ""la90"": 55.14, ""la95"": 55.05, ""lceq"": 65.96, ""lcfmax"": 66.67, ""lc10"": 66.41, ""lc90"": 65.77, ""lc95"": 65.76}",No
01749,real_time_data,2022-01-01 07:40:00,"{""datetime"": ""2022-01-01 07:40:00"", ""laeq"": 55.82, ""lafmax"": 56.47, ""la10"": 56.11, ""la90"": 55.52, ""la95"": 55.48, ""lceq"": 67.09, ""lcfmax"": 67.5, ""lc10"": 67.33, ""lc90"": 66.71, ""lc95"": 66.62}",No
01749,real_time_data,2022-01-01 07:45:00,"{""datetime"": ""2022-01-01 07:45:00"", ""laeq"": 55.89, ""lafmax"": 56.44, ""la10"": 56.08, ""la90"": 55.61, ""la95"": 55.53, ""lceq"": 67.49, ""lcfmax"": 67.71, ""lc10"": 67.59, ""lc90"": 67.34, ""lc95"": 67.27}",No
01749,real_time_data,2022-01-01 07:50:00,"{""datetime"": ""2022-01-01 07:50:00"", ""laeq"": 55.81, ""lafmax"": 56.53, ""la10"": 55.93, ""la90"": 55.64, ""la95"": 55.59, ""lceq"": 67.75, ""lcfmax"": 68.03, ""lc10"": 67.89, ""lc90"": 67.58, ""lc95"": 67.55}",No
01749,real_time_data,2022-01-01 07:55:00,"{""datetime"": ""2022-01-01 07:55:00"", ""laeq"": 55.89, ""lafmax"": 56.64, ""la10"": 56.04, ""la90"": 55.75, ""la95"": 55.7, ""lceq"": 68.03, ""lcfmax"": 68.31, ""lc10"": 68.15, ""lc90"": 67.89, ""lc95"": 67.86}",No
01749,real_time_data,2022-01-01 08:00:00,"{""datetime"": ""2022-01-01 08:00:00"", ""laeq"": 56, ""lafmax"": 56.41, ""la10"": 56.17, ""la90"": 55.82, ""la95"": 55.68, ""lceq"": 68.26, ""lcfmax"": 68.5, ""lc10"": 68.35, ""lc90"": 68.11, ""lc95"": 68.06}",No
01749,real_time_data,2022-01-01 08:05:00,"{""datetime"": ""2022-01-01 08:05:00"", ""laeq"": 55.98, ""lafmax"": 56.67, ""la10"": 56.3, ""la90"": 55.58, ""la95"": 55.46, ""lceq"": 68.29, ""lcfmax"": 68.6, ""lc10"": 68.44, ""lc90"": 68.04, ""lc95"": 68.01}",No
01749,real_time_data,2022-01-01 08:10:00,"{""datetime"": ""2022-01-01 08:10:00"", ""laeq"": 55.76, ""lafmax"": 56.5, ""la10"": 55.97, ""la90"": 55.5, ""la95"": 55.46, ""lceq"": 68.22, ""lcfmax"": 68.62, ""lc10"": 68.48, ""lc90"": 67.99, ""lc95"": 67.94}",No
01749,real_time_data,2022-01-01 08:15:00,"{""datetime"": ""2022-01-01 08:15:00"", ""laeq"": 55.88, ""lafmax"": 56.33, ""la10"": 56.11, ""la90"": 55.61, ""la95"": 55.55, ""lceq"": 68.42, ""lcfmax"": 68.71, ""lc10"": 68.57, ""lc90"": 68.25, ""lc95"": 68.18}",No
01749,real_time_data,2022-01-01 08:20:00,"{""datetime"": ""2022-01-01 08:20:00"", ""laeq"": 55.93, ""lafmax"": 56.44, ""la10"": 56.15, ""la90"": 55.69, ""la95"": 55.66, ""lceq"": 68.49, ""lcfmax"": 68.79, ""lc10"": 68.62, ""lc90"": 68.32, ""lc95"": 68.29}",No
01749,real_time_data,2022-01-01 08:25:00,"{""datetime"": ""2022-01-01 08:25:00"", ""laeq"": 56.24, ""lafmax"": 56.83, ""la10"": 56.39, ""la90"": 56.02, ""la95"": 55.99, ""lceq"": 68.73, ""lcfmax"": 68.97, ""lc10"": 68.85, ""lc90"": 68.58, ""lc95"": 68.55}",No
01749,real_time_data,2022-01-01 08:30:00,"{""datetime"": ""2022-01-01 08:30:00"", ""laeq"": 56.13, ""lafmax"": 56.56, ""la10"": 56.33, ""la90"": 55.9, ""la95"": 55.85, ""lceq"": 68.77, ""lcfmax"": 69, ""lc10"": 68.87, ""lc90"": 68.65, ""lc95"": 68.63}",No
01749,real_time_data,2022-01-01 08:35:00,"{""datetime"": ""2022-01-01 08:35:00"", ""laeq"": 56.17, ""lafmax"": 56.72, ""la10"": 56.34, ""la90"": 55.93, ""la95"": 55.86, ""lceq"": 68.79, ""lcfmax"": 69.04, ""lc10"": 68.87, ""lc90"": 68.7, ""lc95"": 68.68}",No
01749,real_time_data,2022-01-01 08:40:00,"{""datetime"": ""2022-01-01 08:40:00"", ""laeq"": 56.17, ""lafmax"": 56.7, ""la10"": 56.4, ""la90"": 55.93, ""la95"": 55.88, ""lceq"": 68.84, ""lcfmax"": 69.1, ""lc10"": 68.96, ""lc90"": 68.67, ""lc95"": 68.65}",No
01749,real_time_data,2022-01-01 08:45:00,"{""datetime"": ""2022-01-01 08:45:00"", ""laeq"": 56.08, ""lafmax"": 56.58, ""la10"": 56.31, ""la90"": 55.81, ""la95"": 55.74, ""lceq"": 68.8, ""lcfmax"": 69.08, ""lc10"": 68.96, ""lc90"": 68.61, ""lc95"": 68.54}",No
01749,real_time_data,2022-01-01 08:50:00,"{""datetime"": ""2022-01-01 08:50:00"", ""laeq"": 56.21, ""lafmax"": 56.64, ""la10"": 56.44, ""la90"": 55.93, ""la95"": 55.85, ""lceq"": 68.95, ""lcfmax"": 69.2, ""lc10"": 69.08, ""lc90"": 68.78, ""lc95"": 68.73}",No
01749,real_time_data,2022-01-01 08:55:00,"{""datetime"": ""2022-01-01 08:55:00"", ""laeq"": 55.99, ""lafmax"": 56.56, ""la10"": 56.27, ""la90"": 55.53, ""la95"": 55.43, ""lceq"": 68.74, ""lcfmax"": 69.06, ""lc10"": 68.95, ""lc90"": 68.13, ""lc95"": 68.05}",No
01749,real_time_data,2022-01-01 09:00:00,"{""datetime"": ""2022-01-01 09:00:00"", ""laeq"": 55.91, ""lafmax"": 56.81, ""la10"": 56.18, ""la90"": 55.6, ""la95"": 55.51, ""lceq"": 68.46, ""lcfmax"": 68.87, ""lc10"": 68.7, ""lc90"": 68.2, ""lc95"": 68.08}",No
01749,real_time_data,2022-01-01 09:05:00,"{""datetime"": ""2022-01-01 09:05:00"", ""laeq"": 55.92, ""lafmax"": 56.47, ""la10"": 56.17, ""la90"": 55.58, ""la95"": 55.5, ""lceq"": 68.57, ""lcfmax"": 68.98, ""lc10"": 68.74, ""lc90"": 68.3, ""lc95"": 68.27}",No
01749,real_time_data,2022-01-01 09:10:00,"{""datetime"": ""2022-01-01 09:10:00"", ""laeq"": 56.06, ""lafmax"": 56.58, ""la10"": 56.25, ""la90"": 55.84, ""la95"": 55.78, ""lceq"": 68.76, ""lcfmax"": 69.08, ""lc10"": 68.88, ""lc90"": 68.61, ""lc95"": 68.56}",No
01749,real_time_data,2022-01-01 09:15:00,"{""datetime"": ""2022-01-01 09:15:00"", ""laeq"": 55.83, ""lafmax"": 56.44, ""la10"": 56.1, ""la90"": 55.5, ""la95"": 55.4, ""lceq"": 68.61, ""lcfmax"": 69, ""lc10"": 68.78, ""lc90"": 68.43, ""lc95"": 68.33}",No
01749,real_time_data,2022-01-01 09:20:00,"{""datetime"": ""2022-01-01 09:20:00"", ""laeq"": 55.81, ""lafmax"": 56.3, ""la10"": 56.01, ""la90"": 55.56, ""la95"": 55.49, ""lceq"": 68.57, ""lcfmax"": 68.87, ""lc10"": 68.69, ""lc90"": 68.42, ""lc95"": 68.36}",No
01749,real_time_data,2022-01-01 09:25:00,"{""datetime"": ""2022-01-01 09:25:00"", ""laeq"": 55.88, ""lafmax"": 56.35, ""la10"": 56.05, ""la90"": 55.66, ""la95"": 55.61, ""lceq"": 68.64, ""lcfmax"": 69.03, ""lc10"": 68.86, ""lc90"": 68.43, ""lc95"": 68.35}",No
01749,real_time_data,2022-01-01 09:30:00,"{""datetime"": ""2022-01-01 09:30:00"", ""laeq"": 55.87, ""lafmax"": 56.41, ""la10"": 56.15, ""la90"": 55.56, ""la95"": 55.5, ""lceq"": 68.73, ""lcfmax"": 69.12, ""lc10"": 68.94, ""lc90"": 68.46, ""lc95"": 68.41}",No
01749,real_time_data,2022-01-01 09:35:00,"{""datetime"": ""2022-01-01 09:35:00"", ""laeq"": 55.94, ""lafmax"": 56.61, ""la10"": 56.23, ""la90"": 55.56, ""la95"": 55.51, ""lceq"": 69.06, ""lcfmax"": 69.46, ""lc10"": 69.22, ""lc90"": 68.85, ""lc95"": 68.79}",No
01749,real_time_data,2022-01-01 09:40:00,"{""datetime"": ""2022-01-01 09:40:00"", ""laeq"": 56, ""lafmax"": 56.47, ""la10"": 56.25, ""la90"": 55.69, ""la95"": 55.63, ""lceq"": 69.31, ""lcfmax"": 69.58, ""lc10"": 69.45, ""lc90"": 69.16, ""lc95"": 69.13}",No
01749,real_time_data,2022-01-01 09:45:00,"{""datetime"": ""2022-01-01 09:45:00"", ""laeq"": 56.06, ""lafmax"": 56.78, ""la10"": 56.39, ""la90"": 55.74, ""la95"": 55.69, ""lceq"": 69.36, ""lcfmax"": 69.67, ""lc10"": 69.44, ""lc90"": 69.26, ""lc95"": 69.23}",No
01749,real_time_data,2022-01-01 09:50:00,"{""datetime"": ""2022-01-01 09:50:00"", ""laeq"": 56.17, ""lafmax"": 56.78, ""la10"": 56.37, ""la90"": 55.93, ""la95"": 55.87, ""lceq"": 69.41, ""lcfmax"": 69.73, ""lc10"": 69.55, ""lc90"": 69.24, ""lc95"": 69.17}",No
01749,real_time_data,2022-01-01 09:55:00,"{""datetime"": ""2022-01-01 09:55:00"", ""laeq"": 56.16, ""lafmax"": 56.78, ""la10"": 56.37, ""la90"": 55.94, ""la95"": 55.83, ""lceq"": 69.33, ""lcfmax"": 69.73, ""lc10"": 69.47, ""lc90"": 69.17, ""lc95"": 69.14}",No
01749,real_time_data,2022-01-01 10:00:00,"{""datetime"": ""2022-01-01 10:00:00"", ""laeq"": 56.21, ""lafmax"": 56.83, ""la10"": 56.5, ""la90"": 55.96, ""la95"": 55.9, ""lceq"": 69.31, ""lcfmax"": 69.69, ""lc10"": 69.47, ""lc90"": 69.1, ""lc95"": 69.05}",No
01749,real_time_data,2022-01-01 10:05:00,"{""datetime"": ""2022-01-01 10:05:00"", ""laeq"": 56.09, ""lafmax"": 56.64, ""la10"": 56.35, ""la90"": 55.75, ""la95"": 55.7, ""lceq"": 69.36, ""lcfmax"": 69.58, ""lc10"": 69.42, ""lc90"": 69.28, ""lc95"": 69.26}",No
01749,real_time_data,2022-01-01 10:10:00,"{""datetime"": ""2022-01-01 10:10:00"", ""laeq"": 56.24, ""lafmax"": 56.92, ""la10"": 56.47, ""la90"": 55.83, ""la95"": 55.78, ""lceq"": 69.47, ""lcfmax"": 69.73, ""lc10"": 69.58, ""lc90"": 69.35, ""lc95"": 69.32}",No
01749,real_time_data,2022-01-01 10:15:00,"{""datetime"": ""2022-01-01 10:15:00"", ""laeq"": 56.19, ""lafmax"": 56.92, ""la10"": 56.41, ""la90"": 55.94, ""la95"": 55.89, ""lceq"": 69.45, ""lcfmax"": 69.82, ""lc10"": 69.55, ""lc90"": 69.36, ""lc95"": 69.31}",No
01749,real_time_data,2022-01-01 10:20:00,"{""datetime"": ""2022-01-01 10:20:00"", ""laeq"": 56.1, ""lafmax"": 56.5, ""la10"": 56.25, ""la90"": 55.94, ""la95"": 55.9, ""lceq"": 69.29, ""lcfmax"": 69.57, ""lc10"": 69.41, ""lc90"": 69.14, ""lc95"": 69.11}",No
01749,real_time_data,2022-01-01 10:25:00,"{""datetime"": ""2022-01-01 10:25:00"", ""laeq"": 55.94, ""lafmax"": 56.3, ""la10"": 56.09, ""la90"": 55.79, ""la95"": 55.77, ""lceq"": 69.14, ""lcfmax"": 69.39, ""lc10"": 69.24, ""lc90"": 68.97, ""lc95"": 68.93}",No
01749,real_time_data,2022-01-01 10:30:00,"{""datetime"": ""2022-01-01 10:30:00"", ""laeq"": 55.7, ""lafmax"": 56.15, ""la10"": 55.84, ""la90"": 55.59, ""la95"": 55.56, ""lceq"": 68.78, ""lcfmax"": 69.15, ""lc10"": 68.94, ""lc90"": 68.66, ""lc95"": 68.64}",No
01749,real_time_data,2022-01-01 10:35:00,"{""datetime"": ""2022-01-01 10:35:00"", ""laeq"": 55.65, ""lafmax"": 56.12, ""la10"": 55.79, ""la90"": 55.46, ""la95"": 55.3, ""lceq"": 68.58, ""lcfmax"": 68.94, ""lc10"": 68.71, ""lc90"": 68.43, ""lc95"": 68.41}",No
01749,real_time_data,2022-01-01 10:40:00,"{""datetime"": ""2022-01-01 10:40:00"", ""laeq"": 55.6, ""lafmax"": 56.33, ""la10"": 55.79, ""la90"": 55.36, ""la95"": 55.25, ""lceq"": 68.44, ""lcfmax"": 68.77, ""lc10"": 68.57, ""lc90"": 68.29, ""lc95"": 68.26}",No
01749,real_time_data,2022-01-01 10:45:00,"{""datetime"": ""2022-01-01 10:45:00"", ""laeq"": 55.71, ""lafmax"": 56.5, ""la10"": 55.89, ""la90"": 55.48, ""la95"": 55.41, ""lceq"": 68.57, ""lcfmax"": 68.9, ""lc10"": 68.71, ""lc90"": 68.38, ""lc95"": 68.31}",No
01749,real_time_data,2022-01-01 10:50:00,"{""datetime"": ""2022-01-01 10:50:00"", ""laeq"": 55.58, ""lafmax"": 56.06, ""la10"": 55.85, ""la90"": 55.33, ""la95"": 55.28, ""lceq"": 68.24, ""lcfmax"": 68.6, ""lc10"": 68.39, ""lc90"": 68.04, ""lc95"": 68.01}",No
01749,real_time_data,2022-01-01 10:55:00,"{""datetime"": ""2022-01-01 10:55:00"", ""laeq"": 55.68, ""lafmax"": 56.21, ""la10"": 55.88, ""la90"": 55.43, ""la95"": 55.39, ""lceq"": 68.4, ""lcfmax"": 68.77, ""lc10"": 68.57, ""lc90"": 68.16, ""lc95"": 68.1}",No
01749,real_time_data,2022-01-01 11:00:00,"{""datetime"": ""2022-01-01 11:00:00"", ""laeq"": 55.64, ""lafmax"": 56.09, ""la10"": 55.85, ""la90"": 55.32, ""la95"": 55.25, ""lceq"": 68.14, ""lcfmax"": 68.46, ""lc10"": 68.29, ""lc90"": 67.95, ""lc95"": 67.9}",No
01749,real_time_data,2022-01-01 11:05:00,"{""datetime"": ""2022-01-01 11:05:00"", ""laeq"": 55.57, ""lafmax"": 56.27, ""la10"": 55.95, ""la90"": 55.18, ""la95"": 55.15, ""lceq"": 67.85, ""lcfmax"": 68.41, ""lc10"": 68.18, ""lc90"": 67.57, ""lc95"": 67.5}",No
01749,real_time_data,2022-01-01 11:10:00,"{""datetime"": ""2022-01-01 11:10:00"", ""laeq"": 55.36, ""lafmax"": 55.88, ""la10"": 55.64, ""la90"": 54.94, ""la95"": 54.88, ""lceq"": 67.63, ""lcfmax"": 68.06, ""lc10"": 67.77, ""lc90"": 67.49, ""lc95"": 67.41}",No
01749,real_time_data,2022-01-01 11:15:00,"{""datetime"": ""2022-01-01 11:15:00"", ""laeq"": 55.54, ""lafmax"": 56.15, ""la10"": 55.74, ""la90"": 55.34, ""la95"": 55.29, ""lceq"": 67.58, ""lcfmax"": 68.03, ""lc10"": 67.84, ""lc90"": 67.34, ""lc95"": 67.3}",No
01749,real_time_data,2022-01-01 11:20:00,"{""datetime"": ""2022-01-01 11:20:00"", ""laeq"": 55.45, ""lafmax"": 55.94, ""la10"": 55.66, ""la90"": 55.24, ""la95"": 55.13, ""lceq"": 67.4, ""lcfmax"": 67.9, ""lc10"": 67.64, ""lc90"": 67.11, ""lc95"": 66.98}",No
01749,real_time_data,2022-01-01 11:25:00,"{""datetime"": ""2022-01-01 11:25:00"", ""laeq"": 55.34, ""lafmax"": 55.76, ""la10"": 55.48, ""la90"": 55.17, ""la95"": 55.15, ""lceq"": 67.23, ""lcfmax"": 67.73, ""lc10"": 67.4, ""lc90"": 67.05, ""lc95"": 67}",No
01749,real_time_data,2022-01-01 11:30:00,"{""datetime"": ""2022-01-01 11:30:00"", ""laeq"": 55.35, ""lafmax"": 56.21, ""la10"": 55.51, ""la90"": 55.13, ""la95"": 55.08, ""lceq"": 66.98, ""lcfmax"": 67.49, ""lc10"": 67.28, ""lc90"": 66.66, ""lc95"": 66.57}",No
01749,real_time_data,2022-01-01 11:35:00,"{""datetime"": ""2022-01-01 11:35:00"", ""laeq"": 55.14, ""lafmax"": 55.66, ""la10"": 55.33, ""la90"": 54.9, ""la95"": 54.71, ""lceq"": 66.66, ""lcfmax"": 67.33, ""lc10"": 66.99, ""lc90"": 66.28, ""lc95"": 66.11}",No
01749,real_time_data,2022-01-01 11:40:00,"{""datetime"": ""2022-01-01 11:40:00"", ""laeq"": 54.9, ""lafmax"": 55.94, ""la10"": 55.13, ""la90"": 54.59, ""la95"": 54.49, ""lceq"": 66.26, ""lcfmax"": 67.11, ""lc10"": 66.62, ""lc90"": 65.86, ""lc95"": 65.75}",No
01749,real_time_data,2022-01-01 11:45:00,"{""datetime"": ""2022-01-01 11:45:00"", ""laeq"": 54.9, ""lafmax"": 55.28, ""la10"": 55.06, ""la90"": 54.73, ""la95"": 54.68, ""lceq"": 65.38, ""lcfmax"": 66.39, ""lc10"": 66.02, ""lc90"": 64.77, ""lc95"": 64.71}",No
01749,real_time_data,2022-01-01 11:50:00,"{""datetime"": ""2022-01-01 11:50:00"", ""laeq"": 54.99, ""lafmax"": 56.06, ""la10"": 55.08, ""la90"": 54.84, ""la95"": 54.81, ""lceq"": 65.25, ""lcfmax"": 65.67, ""lc10"": 65.45, ""lc90"": 65.02, ""lc95"": 64.95}",No
01749,real_time_data,2022-01-01 11:55:00,"{""datetime"": ""2022-01-01 11:55:00"", ""laeq"": 54.87, ""lafmax"": 55.15, ""la10"": 54.98, ""la90"": 54.72, ""la95"": 54.68, ""lceq"": 64.5, ""lcfmax"": 65.23, ""lc10"": 64.83, ""lc90"": 64.03, ""lc95"": 63.96}",No
01749,real_time_data,2022-01-01 12:00:00,"{""datetime"": ""2022-01-01 12:00:00"", ""laeq"": 54.88, ""lafmax"": 55.34, ""la10"": 55.02, ""la90"": 54.47, ""la95"": 54.36, ""lceq"": 63.86, ""lcfmax"": 64.3, ""lc10"": 64.06, ""lc90"": 63.68, ""lc95"": 63.61}",No
01749,real_time_data,2022-01-01 12:05:00,"{""datetime"": ""2022-01-01 12:05:00"", ""laeq"": 54.92, ""lafmax"": 55.66, ""la10"": 55.16, ""la90"": 54.35, ""la95"": 54.31, ""lceq"": 63.83, ""lcfmax"": 64.21, ""lc10"": 63.99, ""lc90"": 63.66, ""lc95"": 63.59}",No
